,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart
4303,27a9h5n,leipzig,50,max. 10 km,5.949.000 €,['2007.59 m²'],[],['5.508 m²'],['Mehrfamilienhaus'],n.a,['1920'],n.a,['Gas'],['Zentralheizung']
4304,284bn54,leipzig,50,max. 10 km,480.000 €,['110 m²'],['4 Zi.'],['429 m²'],['Doppelhaushälfte'],n.a,['2015'],n.a,['Erdwärme'],['Fußbodenheizung']
4305,28rem54,leipzig,50,max. 10 km,600.000 €,['100 m²'],['3 Zi.'],['600 m²'],['Einfamilienhaus'],n.a,['1995'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']"
4306,27rdc5r,leipzig,50,max. 10 km,498.000 €,['160 m²'],['5 Zi.'],['180 m²'],['Reihenmittelhaus'],n.a,['1997'],['D'],['Gas'],n.a
4307,27zs65t,leipzig,50,max. 10 km,359.000 €,['120 m²'],['5 Zi.'],['290 m²'],['Doppelhaushälfte'],['2 Geschosse'],['1936'],['F'],['Gas'],['Zentralheizung']
4308,27lhg5u,leipzig,50,max. 10 km,475.000 €,['272 m²'],['11 Zi.'],['510 m²'],['Mehrfamilienhaus'],n.a,['1896'],['E'],['Gas'],n.a
4309,26dpb5u,leipzig,50,max. 10 km,595.349 €,['135 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4310,27gpj5x,leipzig,50,max. 10 km,549.000 €,['140 m²'],['5 Zi.'],['759 m²'],['Einfamilienhaus'],n.a,['1946'],n.a,['Öl'],"['offener Kamin, Zentralheizung']"
4311,28efc58,leipzig,50,max. 10 km,499.000 €,['163 m²'],['4 Zi.'],['150 m²'],['Reihenmittelhaus'],n.a,['2023'],n.a,n.a,['Zentralheizung']
4312,27snu59,leipzig,50,max. 10 km,440.000 €,['187 m²'],['12 Zi.'],['570 m²'],['Mehrfamilienhaus'],n.a,['1936'],['H'],['Gas'],n.a
4313,28xdp5a,leipzig,50,max. 10 km,286.930 €,['113 m²'],['4 Zi.'],['762 m²'],['Einfamilienhaus'],n.a,['1958'],['H'],['Gas'],['Zentralheizung']
4314,28aqn56,leipzig,50,max. 10 km,850.000 €,['300 m²'],['12 Zi.'],['1.038 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1916'],n.a,['Gas'],"['Etagenheizung, Fußbodenheizung, Ofen']"
4315,26wtt5w,leipzig,50,max. 10 km,495.000 €,['150 m²'],['6 Zi.'],['1.140 m²'],['Einfamilienhaus'],['2 Geschosse'],n.a,['H'],['Gas'],['Zentralheizung']
4316,288hw59,leipzig,50,max. 10 km,999.990 €,['316.82 m²'],['10 Zi.'],['510 m²'],['Mehrfamilienhaus'],n.a,['1904'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']"
4317,28ugw59,leipzig,50,max. 10 km,999.990 €,['316.82 m²'],['10 Zi.'],['510 m²'],['Mehrfamilienhaus'],n.a,['1904'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']"
4318,27vk25r,leipzig,50,max. 10 km,629.000 €,['330 m²'],['12 Zi.'],['770 m²'],['Mehrfamilienhaus'],n.a,['1902'],n.a,n.a,n.a
4319,24ejy5l,leipzig,50,max. 10 km,652.000 €,['255.41 m²'],['8.5 Zi.'],['856 m²'],['Mehrfamilienhaus'],n.a,['1994'],n.a,['Gas'],n.a
4320,288ty55,leipzig,50,max. 10 km,345.000 €,['115.77 m²'],['3 Zi.'],['470 m²'],['Einfamilienhaus'],n.a,['1978'],n.a,n.a,n.a
4321,28l8e54,leipzig,50,max. 10 km,569.900 €,['135 m²'],['5.5 Zi.'],['343 m²'],['Reihenendhaus'],n.a,['2023'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
4322,28p8e54,leipzig,50,max. 10 km,539.900 €,['135 m²'],['5.5 Zi.'],['259 m²'],['Reihenmittelhaus'],n.a,['2023'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
4323,288ze56,leipzig,50,max. 10 km,525.000 €,['270 m²'],['9 Zi.'],['742 m²'],['Einfamilienhaus'],n.a,n.a,n.a,['Gas'],"['offener Kamin, Zentralheizung']"
4324,275465w,leipzig,50,max. 10 km,525.000 €,['270 m²'],['9 Zi.'],['742 m²'],['Einfamilienhaus'],n.a,n.a,n.a,['Gas'],"['offener Kamin, Zentralheizung']"
4325,273735m,leipzig,50,max. 10 km,295.000 €,['83.75 m²'],['2 Zi.'],['774 m²'],['Einfamilienhaus'],n.a,['1986'],n.a,['Flüssiggas'],['Zentralheizung']
4326,27mr552,leipzig,50,max. 10 km,420.000 €,['110 m²'],['3 Zi.'],['796 m²'],['Einfamilienhaus'],['2 Geschosse'],['1935'],n.a,"['Elektro, Gas, Holz']","['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, offener Kamin']"
4327,265t75e,leipzig,50,max. 10 km,689.000 €,['140 m²'],['6 Zi.'],['497 m²'],['Einfamilienhaus'],n.a,['2003'],n.a,['Gas'],['Zentralheizung']
4328,277av5f,leipzig,50,max. 10 km,965.000 €,['444 m²'],['14.5 Zi.'],['620 m²'],['Mehrfamilienhaus'],n.a,['1905'],['E'],['Gas'],n.a
4329,27yub5m,leipzig,50,max. 10 km,549.000 €,['203 m²'],['8 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['1938'],['H'],['Gas'],['Zentralheizung']
4330,279ub5m,leipzig,50,max. 10 km,549.000 €,['203 m²'],['8 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['1938'],['H'],['Gas'],['Zentralheizung']
4331,28jtg5a,leipzig,50,max. 10 km,350.000 €,['150 m²'],['5 Zi.'],['740 m²'],['Einfamilienhaus'],n.a,['1936'],['E'],"['Fernwärme, Gas']",n.a
4332,27j8x56,leipzig,50,max. 10 km,299.990 €,['171 m²'],['8 Zi.'],['585 m²'],['Mehrfamilienhaus'],n.a,['1898'],n.a,['Öl'],['Zentralheizung']
4333,26jhc5k,leipzig,50,max. 10 km,595.000 €,['147 m²'],['6 Zi.'],['481 m²'],['Doppelhaushälfte'],n.a,['2022'],n.a,n.a,n.a
4334,287rx55,leipzig,50,max. 10 km,350.000 €,['125 m²'],['6 Zi.'],['514 m²'],['Reihenmittelhaus'],n.a,['1976'],['E'],['Öl'],n.a
4335,28ef559,leipzig,50,max. 10 km,524.000 €,['380 m²'],[],['420 m²'],['Mehrfamilienhaus'],n.a,['1922'],n.a,['Gas'],['Zentralheizung']
4336,28jg559,leipzig,50,max. 10 km,524.000 €,['380 m²'],[],['420 m²'],['Einfamilienhaus'],n.a,['1922'],n.a,['Gas'],['Zentralheizung']
4337,27dcx5x,leipzig,50,max. 10 km,798.000 €,['170 m²'],['8 Zi.'],['1.200 m²'],['Stadthaus'],n.a,['1893'],n.a,['Öl'],['Zentralheizung']
4338,265cw5s,leipzig,50,max. 10 km,1.060.000 €,['433.65 m²'],['19 Zi.'],['570 m²'],['Mehrfamilienhaus'],n.a,['1933'],['D'],['Gas'],['Etagenheizung']
4339,28muh5c,leipzig,50,max. 10 km,359.000 €,['126 m²'],['5 Zi.'],['131 m²'],['Reihenmittelhaus'],n.a,['1998'],['D'],['Gas'],['Zentralheizung']
4340,27ctm5d,leipzig,50,max. 10 km,590.000 €,['150 m²'],['5 Zi.'],['801 m²'],['Einfamilienhaus'],n.a,['1938'],n.a,['Öl'],"['offener Kamin, Zentralheizung']"
4341,28n9454,leipzig,50,max. 10 km,995.000 €,['140 m²'],['4 Zi.'],['4.444 m²'],['Einfamilienhaus'],n.a,['2000'],['C'],['Gas'],['Zentralheizung']
4342,28vb55c,leipzig,50,max. 10 km,269.000 €,['85 m²'],['4 Zi.'],['499 m²'],['Einfamilienhaus'],n.a,['2015'],['B'],['Gas'],['Luft-/Wasser-Wärmepumpe']
4343,28wpl55,leipzig,50,max. 10 km,885.000 €,['486 m²'],['16 Zi.'],['530 m²'],['Mehrfamilienhaus'],n.a,['1912'],n.a,['Gas'],['Zentralheizung']
4344,27yw55j,leipzig,50,max. 10 km,557.000 €,['149 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
4345,27sbt5d,leipzig,50,max. 10 km,1.350.000 €,['250 m²'],['11 Zi.'],['2.030 m²'],['Villa'],n.a,['1937'],['E'],['Gas'],"['offener Kamin, Zentralheizung']"
4346,27r725q,leipzig,50,max. 10 km,445.000 €,['110 m²'],['4 Zi.'],['365 m²'],['Einfamilienhaus'],n.a,['2002'],['C'],['Elektro'],['Fußbodenheizung']
4347,28gap53,leipzig,50,max. 10 km,395.000 €,['90 m²'],['3 Zi.'],['700 m²'],['Einfamilienhaus'],n.a,['1977'],n.a,['Gas'],n.a
4348,26uzm5n,leipzig,50,max. 10 km,535.000 €,['129.26 m²'],['4 Zi.'],"['165,63 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,n.a
4349,27kw25c,leipzig,50,max. 10 km,545.000 €,['129.26 m²'],['4 Zi.'],"['203,28 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,n.a
4350,2869653,leipzig,50,max. 10 km,650.000 €,['155 m²'],['5 Zi.'],['540 m²'],['Einfamilienhaus'],n.a,['2016'],n.a,['Elektro'],n.a
4351,27c9t5w,leipzig,50,max. 10 km,300.000 €,['170 m²'],['5 Zi.'],['808 m²'],['Einfamilienhaus'],n.a,['1870'],n.a,['Öl'],n.a
4352,28gsh5c,leipzig,50,max. 10 km,549.000 €,['180 m²'],['6 Zi.'],['890 m²'],['Doppelhaushälfte'],n.a,['1990'],['B'],['Gas'],['Zentralheizung']
4353,284re5b,leipzig,50,max. 10 km,324.000 €,['115.89 m²'],['4 Zi.'],['184 m²'],['Reihenmittelhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4354,287h95c,leipzig,50,max. 10 km,419.000 €,['200 m²'],['8 Zi.'],['1.182 m²'],['Einfamilienhaus'],n.a,['1960'],n.a,n.a,n.a
4355,277w95c,leipzig,50,max. 10 km,855.000 €,['170.37 m²'],['12 Zi.'],['1 m²'],['Mehrfamilienhaus'],n.a,['1930'],['C'],['Gas'],n.a
4356,288q452,leipzig,50,max. 10 km,950.000 €,['159 m²'],['5 Zi.'],['525 m²'],['Einfamilienhaus'],n.a,['1995'],n.a,['Gas'],"['offener Kamin, Zentralheizung']"
4357,27g5b5y,leipzig,50,max. 10 km,950.000 €,['140 m²'],['5 Zi.'],['573 m²'],['Einfamilienhaus'],n.a,['1974'],n.a,['Gas'],['Zentralheizung']
4358,27k455d,leipzig,50,max. 10 km,600.000 €,['180 m²'],['6 Zi.'],['900 m²'],['Doppelhaushälfte'],n.a,['1935'],n.a,['Gas'],['Zentralheizung']
4359,27jgh5p,leipzig,50,max. 10 km,600.000 €,['180 m²'],['6 Zi.'],['900 m²'],['Doppelhaushälfte'],n.a,['1935'],n.a,['Gas'],['Zentralheizung']
4360,237dt53,leipzig,50,max. 10 km,580.000 €,['160 m²'],['4 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a
4361,27j435r,leipzig,50,max. 10 km,897.000 €,['406 m²'],['16.5 Zi.'],['2.070 m²'],['Mehrfamilienhaus'],n.a,['1904'],['B'],['Gas'],['Zentralheizung']
4362,2656l5h,leipzig,50,max. 10 km,495.000 €,['130 m²'],['7 Zi.'],['2.544 m²'],['Mehrfamilienhaus'],n.a,['1918'],['H'],['Gas'],n.a
4363,28rkd5c,leipzig,50,max. 10 km,869.000 €,['143.04 m²'],['5 Zi.'],['800 m²'],['Einfamilienhaus'],n.a,['2009'],n.a,['Elektro'],['offener Kamin']
4364,279d25h,leipzig,50,max. 10 km,450.000 €,['138.43 m²'],['5 Zi.'],['670 m²'],['Einfamilienhaus'],n.a,['1938'],['G'],['Öl'],n.a
4365,27eyc5q,leipzig,50,max. 10 km,534.300 €,['126.2 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2020'],n.a,n.a,['Fußbodenheizung']
4366,27fxc5q,leipzig,50,max. 10 km,607.500 €,['144 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2020'],n.a,n.a,['Fußbodenheizung']
4367,27wxc5q,leipzig,50,max. 10 km,554.100 €,['126.3 m²'],['4 Zi.'],['300 m²'],n.a,n.a,['1900'],n.a,n.a,['Fußbodenheizung']
4368,27txc5q,leipzig,50,max. 10 km,589.200 €,['136.2 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2020'],n.a,n.a,['Fußbodenheizung']
4369,27bxc5q,leipzig,50,max. 10 km,697.800 €,['164.2 m²'],['5 Zi.'],['300 m²'],n.a,n.a,['2019'],n.a,n.a,['Fußbodenheizung']
4370,27qv453,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Einfamilienhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4371,263xy53,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Mehrfamilienhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4372,26euy53,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Bauernhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4373,27bw453,leipzig,50,max. 10 km,795.000 €,['260 m²'],['8 Zi.'],['4.019 m²'],['Mehrfamilienhaus'],n.a,['1860'],n.a,['Öl'],['Zentralheizung']
4374,27cwh5p,leipzig,50,max. 10 km,770.000 €,['250 m²'],['10 Zi.'],['1.002 m²'],['Villa'],n.a,['1933'],n.a,"['Gas, Holz']",n.a
4375,278ck5d,leipzig,50,max. 10 km,400.000 €,['348.7 m²'],['15 Zi.'],['900 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4376,27kp65p,leipzig,50,max. 10 km,259.000 €,['136.8 m²'],['3 Zi.'],['450 m²'],['Einfamilienhaus'],n.a,['1993'],n.a,['Elektro'],"['Fußbodenheizung, offener Kamin']"
4377,274ty54,leipzig,50,max. 10 km,598.445 €,['158 m²'],['5 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4378,26klx5z,leipzig,50,max. 10 km,496.300 €,['92 m²'],['4 Zi.'],['526 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4379,27ufz5k,leipzig,50,max. 10 km,647.960 €,['160 m²'],['5 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4380,2552w5n,leipzig,50,max. 10 km,571.900 €,['123 m²'],['5 Zi.'],['531 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4381,28ny356,leipzig,50,max. 10 km,588.200 €,['148 m²'],['6 Zi.'],['842 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4382,282n252,leipzig,50,max. 10 km,797.900 €,['150 m²'],['6 Zi.'],['1.107 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
4383,2686a5j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['318,21 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4384,26eea5j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['315,28 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4385,26gna5j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['312,28 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4386,26jq95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['324,11 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4387,26ln95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['326,02 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4388,26nqa5j,leipzig,50,max. 10 km,785.000 €,['153.33 m²'],['5 Zi.'],"['409,56 m²']",['Einfamilienhaus'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4389,266n95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['325,73 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4390,26wp95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['331,18 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4391,26cp95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['326,02 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4392,26sq95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['324,11 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4393,26nm95j,leipzig,50,max. 10 km,530.000 €,['144.42 m²'],['5 Zi.'],"['325,47 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['Fußbodenheizung']
4394,27f7y5z,leipzig,50,max. 10 km,569.000 €,['130 m²'],['4 Zi.'],['534 m²'],['Einfamilienhaus'],n.a,['1999'],['C'],['Gas'],"['offener Kamin, Zentralheizung']"
4395,274yt5l,leipzig,50,max. 10 km,3.500.000 €,['1000 m²'],['18 Zi.'],['2.160 m²'],['Wohn- und Geschäftshaus'],['3 Geschosse'],['2000'],n.a,['Gas'],['Zentralheizung']
4396,28pac5d,leipzig,50,max. 10 km,399.000 €,['95 m²'],['4 Zi.'],['165 m²'],['Reihenendhaus'],n.a,['2000'],['D'],['Gas'],['Zentralheizung']
4397,263kc5u,leipzig,50,max. 10 km,635.500 €,['160 m²'],['5 Zi.'],['750 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4398,26ta85z,leipzig,50,max. 10 km,522.500 €,['150 m²'],['5 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4399,2766c5t,leipzig,50,max. 10 km,151.999 €,['137 m²'],['4 Zi.'],['k.A.'],['Bungalow'],n.a,n.a,n.a,n.a,n.a
4400,27fr95j,leipzig,50,max. 10 km,270.000 €,['90 m²'],['3 Zi.'],['1.218 m²'],['Doppelhaushälfte'],n.a,['1954'],n.a,['Öl'],['Zentralheizung']
4401,23xsn5k,leipzig,50,max. 10 km,885.000 €,['178 m²'],['6 Zi.'],['780 m²'],['Einfamilienhaus'],['2 Geschosse'],n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
4402,27nyj5h,leipzig,50,max. 10 km,515.000 €,['130 m²'],['7 Zi.'],['576 m²'],['Einfamilienhaus'],['2 Geschosse'],['1984'],['E'],['Öl'],['Zentralheizung']
4403,27q6954,leipzig,50,max. 10 km,1.800.000 €,['349.05 m²'],['10 Zi.'],['460 m²'],['Villa'],n.a,n.a,n.a,['Gas'],['Fußbodenheizung']
4404,27btl5s,leipzig,50,max. 10 km,349.000 €,['184 m²'],['6 Zi.'],['430 m²'],['Einfamilienhaus'],n.a,['1935'],n.a,['Öl'],['Zentralheizung']
4405,26uqq5q,leipzig,50,max. 10 km,499.000 €,['192 m²'],['8 Zi.'],['620 m²'],['Doppelhaushälfte'],n.a,['1932'],['D'],['Öl'],['Zentralheizung']
4406,28u6d5c,leipzig,50,max. 10 km,499.000 €,['200 m²'],['8 Zi.'],['584 m²'],['Einfamilienhaus'],['4 Geschosse'],['1900'],n.a,n.a,n.a
4407,278m55p,leipzig,50,max. 10 km,379.000 €,['91.4 m²'],['4 Zi.'],['270 m²'],['Reihenendhaus'],['2 Geschosse'],n.a,['H'],n.a,n.a
4408,26kum56,leipzig,50,max. 10 km,3.500.000 €,['400 m²'],['10 Zi.'],['1.400 m²'],['Villa'],n.a,['1907'],n.a,n.a,"['offener Kamin, Zentralheizung']"
4409,27hmq5y,leipzig,50,max. 10 km,540.000 €,['110 m²'],['4 Zi.'],['938 m²'],['Einfamilienhaus'],n.a,['1932'],['D'],['Gas'],['Zentralheizung']
4410,274jr5z,leipzig,50,max. 10 km,538.000 €,['157 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
4411,27fnf5p,leipzig,50,max. 10 km,3.400.000 €,['370 m²'],['12 Zi.'],['1.000 m²'],['Villa'],n.a,['1924'],n.a,n.a,"['offener Kamin, Zentralheizung']"
4412,27cfg5x,leipzig,50,max. 10 km,420.000 €,['130 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],n.a,['1935'],n.a,n.a,['Zentralheizung']
4413,27d8854,leipzig,50,max. 10 km,990.000 €,['350 m²'],['9 Zi.'],['3.510 m²'],['Bauernhaus'],['2 Geschosse'],['1863'],n.a,['Gas'],['Zentralheizung']
4414,2736p5v,leipzig,50,max. 10 km,449.000 €,['140.04 m²'],['6 Zi.'],['829 m²'],['Doppelhaushälfte'],n.a,['2004'],n.a,['Gas'],['Zentralheizung']
4415,2774w5t,leipzig,50,max. 10 km,134.000 €,['200 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
4416,27svp5t,leipzig,50,max. 10 km,425.000 €,['115 m²'],['4 Zi.'],['200 m²'],['Doppelhaushälfte'],n.a,['2006'],['C'],['Gas'],['offener Kamin']
4417,28dl95a,leipzig,50,max. 10 km,375.000 €,['115.88 m²'],['5 Zi.'],['156 m²'],['Reihenmittelhaus'],n.a,['1998'],['B'],['Gas'],['Zentralheizung']
4418,27eh95x,leipzig,50,max. 10 km,545.000 €,['128 m²'],['4 Zi.'],['733 m²'],['Einfamilienhaus'],n.a,['2010'],['D'],['Gas'],['Zentralheizung']
4419,28ebp53,leipzig,50,max. 10 km,515.000 €,['130 m²'],['5 Zi.'],['533 m²'],['Einfamilienhaus'],n.a,['1993'],n.a,['Gas'],n.a
4420,26ps759,leipzig,50,max. 10 km,390.000 €,['149 m²'],['5 Zi.'],['154 m²'],['Reihenmittelhaus'],['2 Geschosse'],['1996'],['D'],['Gas'],['Zentralheizung']
4421,25pu35r,leipzig,50,max. 10 km,390.000 €,['149 m²'],['5 Zi.'],['154 m²'],['Reihenmittelhaus'],['2 Geschosse'],['1996'],['D'],['Gas'],['Zentralheizung']
4422,28xwz56,leipzig,50,max. 10 km,2.500.000 €,['250 m²'],['5 Zi.'],['1.000 m²'],['Villa'],n.a,['2010'],n.a,['Erdwärme'],"['offener Kamin, Zentralheizung']"
4423,28xz65c,leipzig,50,max. 10 km,650.000 €,['115 m²'],['4.5 Zi.'],['525 m²'],['Einfamilienhaus'],n.a,['1996'],['B'],['Gas'],['Fußbodenheizung']
4424,28twl55,leipzig,50,max. 10 km,420.000 €,['82.4 m²'],['3 Zi.'],['938 m²'],['Einfamilienhaus'],n.a,['2000'],['F'],['Gas'],"['Fußbodenheizung, offener Kamin, Zentralheizung']"
4425,28dy256,leipzig,50,max. 10 km,550.000 €,['155 m²'],['5 Zi.'],['399 m²'],['Reihenendhaus'],n.a,['1948'],['C'],['Gas'],['Fußbodenheizung']
4426,28plx59,leipzig,50,max. 10 km,725.000 €,['179 m²'],['4 Zi.'],['954 m²'],['Einfamilienhaus'],n.a,['2015'],n.a,n.a,n.a
4427,27l5s5y,leipzig,50,max. 10 km,3.490.000 €,['938.79 m²'],[],['897 m²'],['Mehrfamilienhaus'],n.a,['3. Quartal 2023'],['A'],n.a,['Fußbodenheizung']
4428,28jck59,leipzig,50,max. 10 km,549.000 €,['109.59 m²'],['4 Zi.'],['1.349 m²'],['Einfamilienhaus'],n.a,['2017'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
4429,23jbx52,leipzig,50,max. 10 km,690.000 €,['349 m²'],['14 Zi.'],['7.360 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1890'],n.a,['Gas'],['Zentralheizung']
4430,26ec75e,leipzig,50,max. 10 km,385.000 €,['136 m²'],['5 Zi.'],['209 m²'],['Reihenmittelhaus'],n.a,['1995'],['E'],['Gas'],['Zentralheizung']
4431,27var5j,leipzig,50,max. 10 km,220.000 €,['200 m²'],['7 Zi.'],['200 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1898'],n.a,['Gas'],['Etagenheizung']
4432,2854652,leipzig,50,max. 10 km,749.000 €,['203 m²'],['6 Zi.'],['481 m²'],['Einfamilienhaus'],n.a,['2017'],['C'],['Gas'],"['Fußbodenheizung, offener Kamin']"
4433,27xwm5x,leipzig,50,max. 10 km,349.000 €,['120 m²'],['4 Zi.'],['325 m²'],['Doppelhaushälfte'],n.a,['1913'],n.a,['Gas'],['Zentralheizung']
4434,26ka753,leipzig,50,max. 10 km,1.290.000 €,['270 m²'],['5 Zi.'],['785 m²'],['Villa'],n.a,['1920'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']"
4435,25rck5h,leipzig,50,max. 10 km,1.290.000 €,['240.75 m²'],['5 Zi.'],['785 m²'],['Villa'],n.a,n.a,n.a,n.a,n.a
4436,289wn53,leipzig,50,max. 10 km,599.000 €,['120 m²'],['5 Zi.'],['470 m²'],['Einfamilienhaus'],n.a,['1997'],n.a,['Gas'],['Zentralheizung']
4437,2837u59,leipzig,50,max. 10 km,384.000 €,['133 m²'],['5 Zi.'],['699 m²'],['Einfamilienhaus'],n.a,['1981'],['F'],['Öl'],['Zentralheizung']
4438,26x8n5p,leipzig,50,max. 10 km,539.000 €,['115 m²'],['5 Zi.'],['1.000 m²'],['Doppelhaushälfte'],n.a,['1917'],n.a,['Gas'],['Zentralheizung']
4439,288nm55,leipzig,50,max. 10 km,1.230.000 €,['180 m²'],['5 Zi.'],['1.262 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,n.a
4440,286am59,leipzig,50,max. 10 km,auf Anfrage,['90 m²'],['5 Zi.'],['980 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,n.a,n.a
4441,27na75n,leipzig,50,max. 10 km,830.000 €,['290 m²'],['8 Zi.'],['1.440 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,['Zentralheizung']
4442,285u45d,leipzig,50,max. 10 km,1.300.000 €,['454 m²'],['24 Zi.'],['677 m²'],['Mehrfamilienhaus'],n.a,['1938'],['E'],['Gas'],['Etagenheizung']
4443,27hak5v,leipzig,50,max. 10 km,795.000 €,['107 m²'],['4 Zi.'],['2.593 m²'],['Bungalow'],n.a,['2007'],['A+'],n.a,"['Fußbodenheizung, offener Kamin, Zentralheizung']"
4444,263lr5k,leipzig,50,max. 10 km,545.000 €,['137 m²'],['6 Zi.'],"['174,90 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4445,26djr5k,leipzig,50,max. 10 km,469.000 €,['146.7 m²'],['5 Zi.'],"['199,59 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
4446,26c9w5z,leipzig,50,max. 10 km,469.000 €,['147.4 m²'],['5 Zi.'],"['164,72 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,['Gas'],['Fußbodenheizung']
4447,26gzp5k,leipzig,50,max. 10 km,599.000 €,['144.7 m²'],['5 Zi.'],"['331,74 m²']",['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung']
