,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart,Stand
952,27rm75s,berlin,50,max. 15 km,159.000 €,['107.04 m²'],['5 Zi.'],['304 m²'],['Reihenendhaus'],n.a,['1974'],['F'],n.a,n.a,2022-12-30
953,283hu5a,berlin,50,max. 15 km,590.000 €,['140 m²'],['4.5 Zi.'],['226 m²'],['Reihenmittelhaus'],n.a,['1997'],['D'],['Gas'],['Zentralheizung'],2022-12-30
954,2797f5x,berlin,50,max. 15 km,649.000 €,['100 m²'],['4 Zi.'],['901 m²'],['Einfamilienhaus'],n.a,['1959'],['H'],['Gas'],['Zentralheizung'],2022-12-30
955,284f752,berlin,50,max. 15 km,960.000 €,['207 m²'],['8 Zi.'],['602 m²'],['Mehrfamilienhaus'],n.a,['1932'],['D'],['Gas'],"['Fußbodenheizung, Zentralheizung']",2022-12-30
956,28qvs58,berlin,50,max. 15 km,849.000 €,['150 m²'],['5 Zi.'],['265 m²'],['Reihenmittelhaus'],n.a,['1998'],['B'],['Gas'],"['Fußbodenheizung, Zentralheizung']",2022-12-30
957,28ble58,berlin,50,max. 15 km,439.000 €,['74 m²'],['4 Zi.'],['835 m²'],['Doppelhaushälfte'],n.a,['1933'],['H'],['Gas'],n.a,2022-12-30
958,27trg56,berlin,50,max. 15 km,520.000 €,['110 m²'],['4 Zi.'],['740 m²'],['Einfamilienhaus'],['3 Geschosse'],['1927'],n.a,['Gas'],"['Ofen, offener Kamin']",2022-12-30
959,28jty5c,berlin,50,max. 15 km,729.000 €,['115 m²'],['7 Zi.'],['456 m²'],['Reihenmittelhaus'],n.a,['1936'],n.a,['Gas'],['Etagenheizung'],2022-12-30
960,28p8m57,berlin,50,max. 15 km,729.000 €,['115 m²'],['7 Zi.'],['456 m²'],['Mehrfamilienhaus'],n.a,['1936'],n.a,['Gas'],['Etagenheizung'],2022-12-30
961,28a4n57,berlin,50,max. 15 km,729.000 €,['115 m²'],['7 Zi.'],['456 m²'],['Mehrfamilienhaus'],n.a,['1936'],n.a,['Gas'],['Etagenheizung'],2022-12-30
962,28egy5d,berlin,50,max. 15 km,729.000 €,['115 m²'],['7 Zi.'],['456 m²'],['Doppelhaushälfte'],n.a,['1936'],n.a,['Gas'],['Etagenheizung'],2022-12-30
963,28zsy5c,berlin,50,max. 15 km,729.000 €,['115 m²'],['7 Zi.'],['456 m²'],['Einfamilienhaus'],n.a,['1936'],n.a,['Gas'],['Etagenheizung'],2022-12-30
964,28x3459,berlin,50,max. 15 km,639.000 €,['130 m²'],['5 Zi.'],['552 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2022-12-30
965,28g6j58,berlin,50,max. 15 km,639.000 €,['130 m²'],['5 Zi.'],['552 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2022-12-30
966,28dgy54,berlin,50,max. 15 km,1.169.000 €,['200 m²'],['7 Zi.'],['700 m²'],['Einfamilienhaus'],n.a,['2005'],['B'],['Gas'],['Zentralheizung'],2022-12-30
967,27tmc5a,berlin,50,max. 15 km,599.000 €,['122.85 m²'],['4 Zi.'],['392 m²'],['Einfamilienhaus'],n.a,['1994'],['E'],['Gas'],['Zentralheizung'],2022-12-30
968,27epx5e,berlin,50,max. 15 km,599.000 €,['122.85 m²'],['4 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['1994'],['E'],['Gas'],['Zentralheizung'],2022-12-30
969,27bnq5t,berlin,50,max. 15 km,420.000 €,['81 m²'],['3 Zi.'],['659 m²'],['Einfamilienhaus'],n.a,['1929'],n.a,['Gas'],['Zentralheizung'],2022-12-30
970,25xt35f,berlin,50,max. 15 km,734.000 €,['99.4 m²'],['4 Zi.'],['453 m²'],['Doppelhaushälfte'],n.a,['1938'],n.a,['Gas'],['Zentralheizung'],2022-12-30
971,253255f,berlin,50,max. 15 km,735.000 €,['99.4 m²'],['4 Zi.'],['453 m²'],['Doppelhaushälfte'],n.a,['1938'],n.a,['Gas'],['Zentralheizung'],2022-12-30
972,27lnt5q,berlin,50,max. 15 km,625.000 €,['101 m²'],['4 Zi.'],['207 m²'],['Doppelhaushälfte'],n.a,['2019'],n.a,n.a,['Luft-/Wasser-Wärmepumpe'],2022-12-30
973,28fvz5b,berlin,50,max. 15 km,695.000 €,['100 m²'],['3 Zi.'],['600 m²'],['Einfamilienhaus'],n.a,['1978'],n.a,n.a,"['offener Kamin, Zentralheizung']",2022-12-30
974,27u485g,berlin,50,max. 15 km,720.000 €,['231 m²'],['7 Zi.'],['827 m²'],['Mehrfamilienhaus'],n.a,['1998'],['D'],['Öl'],['Zentralheizung'],2022-12-30
975,27wmg5x,berlin,50,max. 15 km,469.000 €,['117 m²'],['4 Zi.'],['267 m²'],['Doppelhaushälfte'],n.a,['1999'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2022-12-30
976,27ukg5y,berlin,50,max. 15 km,1.100.000 €,['183 m²'],['7 Zi.'],['606 m²'],['Einfamilienhaus'],n.a,['1983'],n.a,['Gas'],n.a,2022-12-30
977,27ysp57,berlin,50,max. 15 km,875.000 €,['149 m²'],['4 Zi.'],['399 m²'],['Einfamilienhaus'],n.a,['2014'],['B'],"['Gas, Solar']",['Fußbodenheizung'],2022-12-30
978,276ve5c,berlin,50,max. 15 km,795.000 €,['152.18 m²'],['7 Zi.'],['899 m²'],['Einfamilienhaus'],n.a,['1930'],['H'],['Gas'],['Zentralheizung'],2022-12-30
979,27mdd5x,berlin,50,max. 15 km,650.000 €,['105 m²'],['4 Zi.'],['1.026 m²'],['Einfamilienhaus'],n.a,['1958'],['F'],['Gas'],['Zentralheizung'],2022-12-30
980,27lcu5b,berlin,50,max. 15 km,875.000 €,['125 m²'],['4 Zi.'],['1.014 m²'],['Einfamilienhaus'],n.a,['1929'],['E'],['Gas'],"['offener Kamin, Zentralheizung']",2022-12-30
981,28p4n5b,berlin,50,max. 15 km,649.000 €,['135 m²'],['6 Zi.'],['170 m²'],['Reihenmittelhaus'],['2 Geschosse'],['1988'],['A'],['Gas'],['Zentralheizung'],2022-12-30
982,27pkl5m,berlin,50,max. 15 km,650.000 €,['289 m²'],['13 Zi.'],['857 m²'],['Mehrfamilienhaus'],n.a,['1994'],n.a,n.a,n.a,2022-12-30
983,277lz5w,berlin,50,max. 15 km,599.000 €,['162 m²'],['6 Zi.'],['706 m²'],['Einfamilienhaus'],n.a,['1995'],['C'],['Öl'],['Zentralheizung'],2022-12-30
984,246375h,berlin,50,max. 15 km,550.000 €,['120 m²'],['4 Zi.'],['887 m²'],['Doppelhaushälfte'],n.a,['1932'],n.a,['Gas'],['Zentralheizung'],2022-12-30
985,28zv25e,berlin,50,max. 15 km,549.900 €,['157.63 m²'],['4 Zi.'],['193 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung'],2022-12-30
986,28bc35e,berlin,50,max. 15 km,549.900 €,['157.63 m²'],['4 Zi.'],['193 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung'],2022-12-30
987,28sc35e,berlin,50,max. 15 km,549.900 €,['157.63 m²'],['4 Zi.'],['193 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung'],2022-12-30
988,28yb35e,berlin,50,max. 15 km,549.900 €,['157.63 m²'],['4 Zi.'],['193 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung'],2022-12-30
989,275rd5x,berlin,50,max. 15 km,999.000 €,['284.14 m²'],['13 Zi.'],['788 m²'],['Mehrfamilienhaus'],n.a,['1937'],n.a,['Gas'],['Zentralheizung'],2022-12-30
990,277mh5e,berlin,50,max. 15 km,349.000 €,['78.53 m²'],['3 Zi.'],['346 m²'],['Einfamilienhaus'],n.a,['1985'],n.a,['Gas'],n.a,2022-12-30
991,27muf5e,berlin,50,max. 15 km,1.200.000 €,['173 m²'],['6 Zi.'],['210 m²'],['Reihenmittelhaus'],n.a,['1974'],['D'],['Gas'],['Zentralheizung'],2022-12-30
992,28htb58,berlin,50,max. 15 km,520.000 €,['115 m²'],['5 Zi.'],['1.249 m²'],['Einfamilienhaus'],['2 Geschosse'],['1920'],n.a,n.a,n.a,2022-12-30
993,27awc5e,berlin,50,max. 15 km,1.550.000 €,['195 m²'],['5 Zi.'],['582 m²'],['Einfamilienhaus'],n.a,['2020'],['A+'],['Erdwärme'],"['Fußbodenheizung, offener Kamin']",2022-12-30
994,27bxr5s,berlin,50,max. 15 km,1.950.000 €,['233 m²'],['4.5 Zi.'],['1.050 m²'],['Einfamilienhaus'],n.a,['1938'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2022-12-30
995,28wbc53,berlin,50,max. 15 km,698.500 €,['105 m²'],['4 Zi.'],['363 m²'],['Einfamilienhaus'],n.a,['1928'],n.a,['Gas'],n.a,2022-12-30
996,2755x5z,berlin,50,max. 15 km,1.399.500 €,['314 m²'],['11 Zi.'],['1.144 m²'],['Einfamilienhaus'],n.a,['1928'],n.a,['Gas'],n.a,2022-12-30
997,28r3v5a,berlin,50,max. 15 km,495.000 €,['99 m²'],['4 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2000'],['B'],['Gas'],['Zentralheizung'],2022-12-30
998,27cwz5q,berlin,50,max. 15 km,780.000 €,['177 m²'],['7 Zi.'],"['602,50 m²']",['Doppelhaushälfte'],n.a,['1992'],['D'],['Öl'],"['offener Kamin, Zentralheizung']",2022-12-30
999,27dzz5m,berlin,50,max. 15 km,495.000 €,['99 m²'],['4 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2001'],n.a,['Gas'],n.a,2022-12-30
1000,285ql54,frankfurt-am-main,50,max. 10 km,795.000 €,['195 m²'],['7 Zi.'],['210 m²'],['Stadthaus'],n.a,['1906'],['F'],['Gas'],['Zentralheizung'],2022-12-30
1001,2773y5u,frankfurt-am-main,50,max. 50 km,449.000 €,['201 m²'],['8 Zi.'],['330 m²'],['Mehrfamilienhaus'],n.a,['1994/5'],['C'],"['Öl, Solar']",['Zentralheizung'],2022-12-30
1002,27rg95u,frankfurt-am-main,50,max. 2 km,3.900.000 €,['298 m²'],['8 Zi.'],['325 m²'],['Stadthaus'],n.a,['1958'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']",2022-12-30
1003,28qtt5b,frankfurt-am-main,50,max. 5 km,775.000 €,['100 m²'],['4 Zi.'],['274 m²'],['Reihenendhaus'],n.a,['1956'],['H'],['Gas'],['Zentralheizung'],2022-12-30
1004,28nhj59,frankfurt-am-main,50,max. 5 km,1.690.000 €,[],[],['638 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2022-12-30
1005,282kj59,frankfurt-am-main,50,max. 5 km,1.590.000 €,['266 m²'],['9 Zi.'],['630 m²'],['Einfamilienhaus'],n.a,['1956'],['F'],['Gas'],['Zentralheizung'],2022-12-30
1006,273my5s,frankfurt-am-main,50,max. 10 km,1.190.000 €,['171.2 m²'],['7 Zi.'],"['190,40 m²']",['Reihenmittelhaus'],n.a,['2006'],['A'],['Fernwärme'],"['Fußbodenheizung, offener Kamin']",2022-12-30
1007,27v835r,frankfurt-am-main,50,max. 10 km,390.000 €,['81 m²'],['3 Zi.'],['127 m²'],['Reihenmittelhaus'],n.a,['1952'],['F'],['Gas'],['Zentralheizung'],2022-12-30
1008,28z8l5c,frankfurt-am-main,50,max. 10 km,629.000 €,['100 m²'],['6 Zi.'],['415 m²'],['Doppelhaushälfte'],n.a,['1936'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1009,27m2d5f,frankfurt-am-main,50,max. 15 km,1.299.900 €,['189 m²'],['5 Zi.'],['632 m²'],['Reihenendhaus'],['3 Geschosse'],['2023'],n.a,['Erdwärme'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-30
1010,27gvc5f,frankfurt-am-main,50,max. 15 km,938.900 €,['138 m²'],['5 Zi.'],['632 m²'],['Reihenmittelhaus'],['3 Geschosse'],['2023'],n.a,['Erdwärme'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-30
1011,28lb452,frankfurt-am-main,50,max. 15 km,849.000 €,['232 m²'],['10 Zi.'],['616 m²'],['Mehrfamilienhaus'],n.a,['1886'],['E'],['Gas'],['Zentralheizung'],2022-12-30
1012,274d25w,frankfurt-am-main,50,max. 20 km,749.600 €,[],['5 Zi.'],['k.A.'],['Einfamilienhaus'],n.a,['1984'],['E'],['Gas'],['offener Kamin'],2022-12-30
1013,27bdc5m,frankfurt-am-main,50,max. 20 km,598.000 €,['114 m²'],['4 Zi.'],['216 m²'],['Doppelhaushälfte'],n.a,['2005'],n.a,n.a,['Fußbodenheizung'],2022-12-30
1014,27dyx5v,frankfurt-am-main,50,max. 20 km,979.000 €,['288.69 m²'],['9 Zi.'],['323 m²'],['Mehrfamilienhaus'],n.a,['1984'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1015,26hhb5y,frankfurt-am-main,50,max. 30 km,685.000 €,['257 m²'],['10 Zi.'],['702 m²'],n.a,n.a,"['1905, 1995']",['H'],['Gas'],['Zentralheizung'],2022-12-30
1016,28kxv52,frankfurt-am-main,50,max. 30 km,1.195.000 €,['294.68 m²'],['6 Zi.'],['1.111 m²'],['Einfamilienhaus'],n.a,['1978'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1017,27vhr5p,frankfurt-am-main,50,max. 30 km,1.150.000 €,['360 m²'],['12 Zi.'],['495 m²'],['Einfamilienhaus'],n.a,n.a,['A'],['Öl'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-30
1018,2838k58,frankfurt-am-main,50,max. 30 km,330.000 €,['104 m²'],['5 Zi.'],['400 m²'],['Doppelhaushälfte'],n.a,['1952'],['H'],['Öl'],['Zentralheizung'],2022-12-30
1019,26zu45q,frankfurt-am-main,50,max. 30 km,670.000 €,['143 m²'],['5.5 Zi.'],['163 m²'],n.a,n.a,['1979'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1020,26mwd5d,frankfurt-am-main,50,max. 30 km,1.985.000 €,['470.05 m²'],['8 Zi.'],['1.661 m²'],['Bungalow'],n.a,['1972'],['E'],['Gas'],['Zentralheizung'],2022-12-30
1021,273uv52,frankfurt-am-main,50,max. 30 km,529.000 €,['145 m²'],['6 Zi.'],['640 m²'],n.a,n.a,n.a,n.a,n.a,n.a,2022-12-30
1022,27bbt5j,frankfurt-am-main,50,max. 30 km,1.895.000 €,['494 m²'],[],['760 m²'],['Mehrfamilienhaus'],n.a,['1990'],['D'],['Gas'],['Zentralheizung'],2022-12-30
1023,263595p,frankfurt-am-main,50,max. 50 km,1.850.000 €,['334.05 m²'],['8 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a,2022-12-30
1024,28r4k59,frankfurt-am-main,50,max. 50 km,1.100.000 €,['139 m²'],['7 Zi.'],['759 m²'],['Bungalow'],n.a,['1970'],n.a,n.a,n.a,2022-12-30
1025,27u375h,frankfurt-am-main,50,max. 50 km,2.490.000 €,['270.68 m²'],['8 Zi.'],['1.462 m²'],['Villa'],n.a,['1952'],['F'],['Gas'],['Zentralheizung'],2022-12-30
1026,27khh57,frankfurt-am-main,50,max. 50 km,649.000 €,['159.25 m²'],['5 Zi.'],['292 m²'],['Einfamilienhaus'],n.a,['1990'],['C'],['Gas'],['Zentralheizung'],2022-12-30
1027,27z6q5c,frankfurt-am-main,50,max. 50 km,1.299.000 €,['236 m²'],['8 Zi.'],['588 m²'],n.a,n.a,['1991'],['E'],['Gas'],n.a,2022-12-30
1028,28mub53,frankfurt-am-main,50,max. 50 km,986.000 €,['173 m²'],['6 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['2020'],n.a,n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']",2022-12-30
1029,28yvr55,frankfurt-am-main,50,max. 50 km,695.000 €,['190 m²'],['6 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['1980'],['E'],['Gas'],['Zentralheizung'],2022-12-30
1030,284n958,frankfurt-am-main,50,max. 50 km,430.000 €,['129 m²'],['5 Zi.'],['451 m²'],['Reihenendhaus'],n.a,['1980'],['F'],['Öl'],['Zentralheizung'],2022-12-30
1031,28wpg57,frankfurt-am-main,50,max. 50 km,415.000 €,['148 m²'],['7 Zi.'],['307 m²'],['Mehrfamilienhaus'],n.a,['1999'],['A'],n.a,n.a,2022-12-30
1032,27jqv5b,frankfurt-am-main,50,max. 50 km,489.000 €,['115 m²'],['4 Zi.'],['609 m²'],['Einfamilienhaus'],n.a,['1973'],['F'],['Gas'],['offener Kamin'],2022-12-30
1033,27pau5v,frankfurt-am-main,50,max. 50 km,519.000 €,['182.8 m²'],['6.5 Zi.'],['876 m²'],['Einfamilienhaus'],n.a,['1974'],['G'],['Öl'],['Zentralheizung'],2022-12-30
1034,287fr5d,frankfurt-am-main,50,max. 50 km,2.750.000 €,['449 m²'],['7 Zi.'],['2.100 m²'],['Villa'],n.a,['2001'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2022-12-30
1035,27y7g57,frankfurt-am-main,50,max. 50 km,949.000 €,['190 m²'],['6 Zi.'],['723 m²'],['Einfamilienhaus'],n.a,['1984'],['C'],['Gas'],"['offener Kamin, Zentralheizung']",2022-12-30
1036,287re52,frankfurt-am-main,50,max. 50 km,398.000 €,['114 m²'],['3 Zi.'],['187 m²'],['Reihenmittelhaus'],n.a,['2004'],['B'],['Gas'],['Zentralheizung'],2022-12-30
1037,28yk352,frankfurt-am-main,50,max. 50 km,398.000 €,['114 m²'],['3 Zi.'],['187 m²'],['Reihenmittelhaus'],n.a,['2004'],['C'],['Gas'],['Zentralheizung'],2022-12-30
1038,28qpe59,frankfurt-am-main,50,max. 50 km,570.000 €,['170 m²'],['5 Zi.'],['892 m²'],['Bungalow'],n.a,['1976'],n.a,['Öl'],['Zentralheizung'],2022-12-30
1039,26f2y5c,frankfurt-am-main,50,max. 50 km,492.850 €,['147.76 m²'],['5 Zi.'],"['173,43 m²']",['Reihenmittelhaus'],['2 Geschosse'],['2023'],['B'],['Pellets'],['Fußbodenheizung'],2022-12-30
1040,28qj552,frankfurt-am-main,50,max. 50 km,570.000 €,['229 m²'],['9 Zi.'],['851 m²'],['Einfamilienhaus'],n.a,['1974'],['D'],['Öl'],['Zentralheizung'],2022-12-30
1041,26m5r55,frankfurt-am-main,50,max. 50 km,298.000 €,['333 m²'],['9 Zi.'],['418 m²'],['Mehrfamilienhaus'],n.a,['1900'],n.a,['Öl'],['Zentralheizung'],2022-12-30
1042,266yc5y,frankfurt-am-main,50,max. 10 km,3.300.000 €,['600 m²'],[],['225 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1887'],n.a,['Fernwärme'],n.a,2022-12-30
1043,27ujc5u,frankfurt-am-main,50,max. 50 km,698.000 €,['252 m²'],['10 Zi.'],['301 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1990'],['F'],['Gas'],['Zentralheizung'],2022-12-30
1044,27rv853,frankfurt-am-main,50,max. 50 km,375.000 €,['147 m²'],['5 Zi.'],['259 m²'],n.a,['2 Geschosse'],['1900'],['H'],['Gas'],['Zentralheizung'],2022-12-30
1045,273es5x,frankfurt-am-main,50,max. 2 km,8.000.000 €,['1095 m²'],['50 Zi.'],['298 m²'],['Mehrfamilienhaus'],['5 Geschosse'],['1960'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1046,252fk58,frankfurt-am-main,50,max. 3 km,4.100.000 €,['616 m²'],['23 Zi.'],['250 m²'],['Mehrfamilienhaus'],n.a,['1964'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1047,288ah57,frankfurt-am-main,50,max. 10 km,590.000 €,['180 m²'],['8 Zi.'],['144 m²'],n.a,['3 Geschosse'],['1913'],['H'],['Gas'],['Zentralheizung'],2022-12-30
1048,28al654,frankfurt-am-main,50,max. 10 km,795.000 €,['130 m²'],['6 Zi.'],['407 m²'],['Doppelhaushälfte'],n.a,['1963'],n.a,n.a,n.a,2022-12-30
1049,28nn55a,frankfurt-am-main,50,max. 10 km,660.000 €,['190 m²'],['9 Zi.'],['378 m²'],['Doppelhaushälfte'],['3 Geschosse'],['1957'],['E'],['Gas'],['Zentralheizung'],2022-12-30
1050,27wj55s,frankfurt-am-main,50,max. 15 km,2.950.000 €,['185 m²'],['12 Zi.'],['2.005 m²'],['Mehrfamilienhaus'],n.a,['1908'],n.a,n.a,n.a,2022-12-30
1051,28uny52,frankfurt-am-main,50,max. 15 km,1.195.000 €,['165 m²'],['4 Zi.'],['209 m²'],['Doppelhaushälfte'],n.a,['2022'],['A+'],n.a,['Fußbodenheizung'],2022-12-30
1052,26qp65e,frankfurt-am-main,50,max. 15 km,4.150.000 €,['912 m²'],['30 Zi.'],['408 m²'],n.a,n.a,['1966'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1053,287zu59,frankfurt-am-main,50,max. 15 km,449.800 €,['71 m²'],['3.5 Zi.'],['269 m²'],['Doppelhaushälfte'],['2 Geschosse'],['1904'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1054,273rh5g,frankfurt-am-main,50,max. 15 km,3.790.000 €,['383.8 m²'],['11 Zi.'],['2.637 m²'],['Einfamilienhaus'],n.a,['1902'],n.a,n.a,['Zentralheizung'],2022-12-30
1055,27ugd59,frankfurt-am-main,50,max. 15 km,829.000 €,['215 m²'],['5 Zi.'],['418 m²'],['Einfamilienhaus'],n.a,['1985'],['D'],['Elektro'],['Fußbodenheizung'],2022-12-30
1056,2725t5c,frankfurt-am-main,50,max. 15 km,398.000 €,['84.56 m²'],['3 Zi.'],['191 m²'],['Reihenmittelhaus'],n.a,['1961'],['F'],['Fernwärme'],['Zentralheizung'],2022-12-30
1057,28eny5a,frankfurt-am-main,50,max. 15 km,590.000 €,['210 m²'],['7 Zi.'],['530 m²'],['Doppelhaushälfte'],['1 Geschoss'],['1976'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1058,27b5k59,frankfurt-am-main,50,max. 20 km,899.000 €,['190 m²'],['5 Zi.'],['805 m²'],['Einfamilienhaus'],n.a,['1959'],n.a,['Gas'],['Zentralheizung'],2022-12-30
1059,272pf5h,frankfurt-am-main,50,max. 20 km,1.100.000 €,['112 m²'],['5 Zi.'],['362 m²'],['Einfamilienhaus'],n.a,n.a,['G'],['Gas'],['Zentralheizung'],2022-12-30
1060,2833n59,frankfurt-am-main,50,max. 20 km,435.000 €,['116 m²'],['3 Zi.'],['135 m²'],['Reihenmittelhaus'],['3 Geschosse'],['1980'],['D'],"['Elektro, Gas']",['Fußbodenheizung'],2022-12-30
1061,27l5c5r,frankfurt-am-main,50,max. 20 km,610.000 €,['145 m²'],['4 Zi.'],['135 m²'],['Stadthaus'],['2 Geschosse'],['saniert 2022'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']",2022-12-30
1062,26fgj5c,frankfurt-am-main,50,max. 30 km,498.000 €,['155.53 m²'],['7 Zi.'],['156 m²'],['Reihenmittelhaus'],n.a,['1981'],['C'],['Gas'],['Zentralheizung'],2022-12-30
1063,268fh58,frankfurt-am-main,50,max. 30 km,794.000 €,['342 m²'],['10 Zi.'],['765 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1648'],['D'],['Elektro'],n.a,2022-12-30
1064,27ke85m,frankfurt-am-main,50,max. 30 km,539.900 €,['120 m²'],['4.5 Zi.'],['209 m²'],['Doppelhaushälfte'],n.a,['2022'],n.a,n.a,['Luft-/Wasser-Wärmepumpe'],2022-12-30
1065,23blz5g,frankfurt-am-main,50,max. 30 km,559.500 €,['177 m²'],['6 Zi.'],['407 m²'],['Reihenendhaus'],['3 Geschosse'],['1952'],['H'],['Gas'],['Zentralheizung'],2022-12-30
1066,28ahj5a,frankfurt-am-main,50,max. 30 km,900.000 €,['407 m²'],['6 Zi.'],['686 m²'],['Einfamilienhaus'],n.a,['2015'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-30
1067,288cb5d,frankfurt-am-main,50,max. 30 km,410.000 €,['120 m²'],['4 Zi.'],['153 m²'],['Reihenmittelhaus'],['3 Geschosse'],['1998'],n.a,['Gas'],n.a,2022-12-30
1068,275sz53,frankfurt-am-main,50,max. 30 km,580.000 €,['182 m²'],['7 Zi.'],['474 m²'],['Einfamilienhaus'],['2 Geschosse'],['2003'],['C'],['Gas'],['Zentralheizung'],2022-12-30
1069,27c6d5e,frankfurt-am-main,50,max. 30 km,1.329.000 €,['322 m²'],['8 Zi.'],['671 m²'],['Einfamilienhaus'],['4 Geschosse'],['1978'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin, Zentralheizung']",2022-12-30
1070,24m3w5t,frankfurt-am-main,50,max. 30 km,850.000 €,['153 m²'],['4 Zi.'],['733 m²'],['Einfamilienhaus'],n.a,['1975'],['G'],['Gas'],['Zentralheizung'],2022-12-30
1071,28ld253,frankfurt-am-main,50,max. 30 km,590.000 €,['151 m²'],[],['631 m²'],['Einfamilienhaus'],n.a,['1971'],['D'],"['Holz, Öl']",['Zentralheizung'],2022-12-30
1072,27w655u,frankfurt-am-main,50,max. 30 km,1.100.000 €,['467 m²'],[],['851 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1974'],['D'],n.a,n.a,2022-12-30
1073,249c85t,frankfurt-am-main,50,max. 30 km,1.480.000 €,['260 m²'],['7 Zi.'],['586 m²'],['Stadthaus'],['3 Geschosse'],['1965'],['D'],['Gas'],['Zentralheizung'],2022-12-30
1074,28ymu56,frankfurt-am-main,50,max. 30 km,750.000 €,['261 m²'],['9 Zi.'],['652 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1965'],['G'],['Gas'],['Zentralheizung'],2022-12-30
1075,27wc85w,frankfurt-am-main,50,max. 30 km,765.000 €,['240 m²'],['6 Zi.'],['426 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1978'],n.a,"['Holz, Öl']","['Fußbodenheizung, Ofen, Zentralheizung']",2022-12-30
1076,28kk957,frankfurt-am-main,50,max. 30 km,845.000 €,['110 m²'],['4 Zi.'],['109 m²'],['Reihenendhaus'],n.a,['2009'],['C'],n.a,n.a,2022-12-30
1077,28nx45d,frankfurt-am-main,50,max. 50 km,439.000 €,['130 m²'],['7 Zi.'],['158 m²'],['Reihenendhaus'],n.a,['1908'],n.a,n.a,n.a,2022-12-30
1078,27whb5m,frankfurt-am-main,50,max. 50 km,499.900 €,['135 m²'],['5.5 Zi.'],['352 m²'],['Reihenendhaus'],n.a,['2022'],n.a,['Gas'],n.a,2022-12-30
1079,28fn85a,frankfurt-am-main,50,max. 50 km,479.000 €,['140 m²'],['6 Zi.'],['285 m²'],['Einfamilienhaus'],n.a,['1966'],['H'],n.a,['Fußbodenheizung'],2022-12-30
1080,279lp5u,frankfurt-am-main,50,max. 50 km,395.000 €,['180 m²'],['7 Zi.'],['499 m²'],['Mehrfamilienhaus'],n.a,['1895'],n.a,"['Holz, Öl']",['Etagenheizung'],2022-12-30
1081,278t75f,frankfurt-am-main,50,max. 50 km,930.000 €,['170 m²'],['5 Zi.'],['455 m²'],['Einfamilienhaus'],n.a,['2015'],['C'],['Gas'],['Fußbodenheizung'],2022-12-30
1082,27kny5w,frankfurt-am-main,50,max. 50 km,419.800 €,['108 m²'],['5 Zi.'],['150 m²'],n.a,n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-30
